199,203,229,beard_3.png,400,400
17,203,165,beard_3.png,400,400
0,203,135,beard_3.png,400,400
4,201,53,beard_3.png,400,400
172,55,206,beard_3.png,400,400
397,345,207,beard_3.png,400,400
215,32,120,beard_3.png,400,400
435,366,119,beard_3.png,400,400
234,21,14,beard_3.png,400,400
454,377,12,beard_3.png,400,400
